Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2/2/2007,13:19:00,1.268,0.000,237.520,5.200,0.000,0.000,17
2/2/2007,13:20:00,1.272,0.000,237.890,5.200,0.000,0.000,17
2/2/2007,13:21:00,1.276,0.000,238.320,5.200,0.000,0.000,18
2/2/2007,13:22:00,1.274,0.000,238.180,5.200,0.000,0.000,17
2/2/2007,13:23:00,1.280,0.000,238.670,5.200,0.000,0.000,17
2/2/2007,13:24:00,1.280,0.000,238.710,5.200,0.000,0.000,18
2/2/2007,13:25:00,1.276,0.000,238.330,5.200,0.000,0.000,17
2/2/2007,13:26:00,1.272,0.000,237.990,5.200,0.000,0.000,18
2/2/2007,13:27:00,1.274,0.000,238.170,5.200,0.000,0.000,17
2/2/2007,13:28:00,1.392,0.114,237.690,5.800,0.000,0.000,17
2/2/2007,13:29:00,1.388,0.116,238.120,5.800,0.000,0.000,18
2/2/2007,13:30:00,1.386,0.116,238.410,5.800,0.000,0.000,17
2/2/2007,13:31:00,1.384,0.116,238.220,5.800,0.000,0.000,18
2/2/2007,13:32:00,1.378,0.116,237.940,5.800,0.000,0.000,17
2/2/2007,13:33:00,1.384,0.118,238.580,5.800,0.000,0.000,17
2/2/2007,13:34:00,1.380,0.116,238.410,5.800,0.000,0.000,18
2/2/2007,13:35:00,1.412,0.152,238.260,6.000,0.000,0.000,17
2/2/2007,13:36:00,1.448,0.236,238.140,6.000,0.000,1.000,18
2/2/2007,13:37:00,1.456,0.236,238.210,6.200,0.000,1.000,17
2/2/2007,13:38:00,1.456,0.238,238.470,6.200,0.000,1.000,17
2/2/2007,13:39:00,1.452,0.236,238.080,6.200,0.000,2.000,18
2/2/2007,13:40:00,1.442,0.230,237.240,6.000,0.000,1.000,17
2/2/2007,13:41:00,1.442,0.228,237.000,6.000,0.000,1.000,17
2/2/2007,13:42:00,1.450,0.234,237.840,6.000,0.000,2.000,18
2/2/2007,13:43:00,1.406,0.172,237.970,5.800,0.000,1.000,17
2/2/2007,13:44:00,1.356,0.102,237.670,5.600,0.000,2.000,17
2/2/2007,13:45:00,1.358,0.104,238.040,5.600,0.000,1.000,18
2/2/2007,13:46:00,1.356,0.104,237.950,5.600,0.000,1.000,17
2/2/2007,13:47:00,1.356,0.104,237.900,5.600,0.000,2.000,17
2/2/2007,13:48:00,1.354,0.102,237.810,5.600,0.000,1.000,18
2/2/2007,13:49:00,1.354,0.104,237.860,5.600,0.000,1.000,17
2/2/2007,13:50:00,1.378,0.116,237.640,5.800,0.000,2.000,17
2/2/2007,13:51:00,1.430,0.204,238.190,6.000,0.000,1.000,18
2/2/2007,13:52:00,1.438,0.208,238.990,6.000,0.000,1.000,17
2/2/2007,13:53:00,1.436,0.208,238.880,6.000,0.000,2.000,18
2/2/2007,13:54:00,1.440,0.210,239.340,6.000,0.000,1.000,17
2/2/2007,13:55:00,1.436,0.208,239.100,6.000,0.000,1.000,18
2/2/2007,13:56:00,1.436,0.212,239.440,6.000,0.000,1.000,17
2/2/2007,13:57:00,1.434,0.212,239.490,6.000,0.000,2.000,18
2/2/2007,13:58:00,1.422,0.208,239.110,6.000,0.000,1.000,17
2/2/2007,13:59:00,1.420,0.208,238.930,6.000,0.000,1.000,18
2/2/2007,14:00:00,1.418,0.208,238.810,6.000,0.000,1.000,17
2/2/2007,14:01:00,1.438,0.218,240.760,6.000,0.000,1.000,18
2/2/2007,14:02:00,1.442,0.220,241.140,6.000,0.000,2.000,18
2/2/2007,14:03:00,1.392,0.140,241.570,5.800,0.000,1.000,18
2/2/2007,14:04:00,1.388,0.120,242.070,5.600,0.000,1.000,18
2/2/2007,14:05:00,1.388,0.120,241.880,5.600,0.000,1.000,18
2/2/2007,14:06:00,1.338,0.000,242.100,5.400,0.000,1.000,17
2/2/2007,14:07:00,1.320,0.000,242.060,5.400,0.000,0.000,18
2/2/2007,14:08:00,1.398,0.076,242.240,5.800,0.000,0.000,18
2/2/2007,14:09:00,1.424,0.130,241.570,5.800,0.000,0.000,18
2/2/2007,14:10:00,1.412,0.130,241.410,5.800,0.000,0.000,18
2/2/2007,14:11:00,1.408,0.128,241.200,5.800,0.000,0.000,18
2/2/2007,14:12:00,1.406,0.128,241.290,5.800,0.000,0.000,18
2/2/2007,14:13:00,1.402,0.126,240.990,5.800,0.000,0.000,18
2/2/2007,14:14:00,1.394,0.124,240.290,5.800,0.000,0.000,17
2/2/2007,14:15:00,1.386,0.122,239.820,5.800,0.000,0.000,18
2/2/2007,14:16:00,1.388,0.122,239.990,5.800,0.000,0.000,18
2/2/2007,14:17:00,1.384,0.122,239.750,5.800,0.000,0.000,17
2/2/2007,14:18:00,1.388,0.122,240.110,5.800,0.000,0.000,18
2/2/2007,14:19:00,1.390,0.124,240.250,5.800,0.000,0.000,17
2/2/2007,14:20:00,1.394,0.126,240.270,5.800,0.000,0.000,18
2/2/2007,14:21:00,1.396,0.126,240.420,5.800,0.000,0.000,18
2/2/2007,14:22:00,1.390,0.126,240.470,5.800,0.000,0.000,18
2/2/2007,14:23:00,1.394,0.126,241.050,5.800,0.000,0.000,17
2/2/2007,14:24:00,1.306,0.000,241.470,5.400,0.000,0.000,18
2/2/2007,14:25:00,1.304,0.000,241.290,5.400,0.000,0.000,18
2/2/2007,14:26:00,1.306,0.000,241.500,5.400,0.000,0.000,18
2/2/2007,14:27:00,1.312,0.000,241.920,5.400,0.000,0.000,18
2/2/2007,14:28:00,1.314,0.000,242.250,5.400,0.000,0.000,18
2/2/2007,14:29:00,0.608,0.000,242.920,3.200,0.000,0.000,7
2/2/2007,14:30:00,0.234,0.000,242.830,1.000,0.000,0.000,0
2/2/2007,14:31:00,0.234,0.000,242.830,1.000,0.000,0.000,0
2/2/2007,14:32:00,0.236,0.000,243.120,1.000,0.000,0.000,0
2/2/2007,14:33:00,0.236,0.000,243.750,1.000,0.000,0.000,0
2/2/2007,14:34:00,0.296,0.074,243.590,1.400,0.000,0.000,0
2/2/2007,14:35:00,0.312,0.118,243.240,1.400,0.000,0.000,0
2/2/2007,14:36:00,0.312,0.116,243.000,1.400,0.000,0.000,0
2/2/2007,14:37:00,0.312,0.118,243.440,1.400,0.000,0.000,0
2/2/2007,14:38:00,0.312,0.118,243.470,1.400,0.000,0.000,0
2/2/2007,14:39:00,0.310,0.118,243.270,1.400,0.000,0.000,0
2/2/2007,14:40:00,0.308,0.116,243.040,1.400,0.000,0.000,0
2/2/2007,14:41:00,0.306,0.116,242.820,1.400,0.000,0.000,0
2/2/2007,14:42:00,0.304,0.114,242.480,1.400,0.000,0.000,0
2/2/2007,14:43:00,0.304,0.116,242.780,1.400,0.000,0.000,0
2/2/2007,14:44:00,0.304,0.116,242.930,1.400,0.000,0.000,0
2/2/2007,14:45:00,0.304,0.116,242.570,1.400,0.000,0.000,0
2/2/2007,14:46:00,0.258,0.000,243.000,1.200,0.000,0.000,0
2/2/2007,14:47:00,0.234,0.000,242.860,1.000,0.000,0.000,0
2/2/2007,14:48:00,0.236,0.000,243.180,1.000,0.000,0.000,0
2/2/2007,14:49:00,0.356,0.140,241.720,1.600,0.000,0.000,0
2/2/2007,14:50:00,0.342,0.142,242.000,1.600,0.000,0.000,0
2/2/2007,14:51:00,0.340,0.144,242.150,1.400,0.000,0.000,0
2/2/2007,14:52:00,0.340,0.144,242.580,1.400,0.000,0.000,0
2/2/2007,14:53:00,0.336,0.144,242.230,1.400,0.000,0.000,0
2/2/2007,14:54:00,0.336,0.142,242.150,1.400,0.000,0.000,0
2/2/2007,14:55:00,0.334,0.144,242.410,1.400,0.000,0.000,0
2/2/2007,14:56:00,0.334,0.148,243.150,1.400,0.000,0.000,0
2/2/2007,14:57:00,0.334,0.148,243.230,1.400,0.000,0.000,0
2/2/2007,14:58:00,0.334,0.150,243.510,1.400,0.000,0.000,0
2/2/2007,14:59:00,0.334,0.152,243.580,1.400,0.000,0.000,0
2/2/2007,15:00:00,0.330,0.148,242.890,1.400,0.000,0.000,0
2/2/2007,15:01:00,0.330,0.148,242.980,1.400,0.000,0.000,0
2/2/2007,15:02:00,0.330,0.148,242.690,1.400,0.000,0.000,0
2/2/2007,15:03:00,0.330,0.146,242.660,1.400,0.000,0.000,0
2/2/2007,15:04:00,0.286,0.084,242.510,1.200,0.000,0.000,0
2/2/2007,15:05:00,0.234,0.000,242.320,1.000,0.000,0.000,0
2/2/2007,15:06:00,0.236,0.000,242.850,1.000,0.000,0.000,0
2/2/2007,15:07:00,0.236,0.000,242.830,1.000,0.000,0.000,0
2/2/2007,15:08:00,0.234,0.000,242.320,1.000,0.000,0.000,0
2/2/2007,15:09:00,0.234,0.000,242.220,1.000,0.000,0.000,0
2/2/2007,15:10:00,0.234,0.000,241.720,1.000,0.000,0.000,0
2/2/2007,15:11:00,0.234,0.000,241.770,1.000,0.000,0.000,0
2/2/2007,15:12:00,0.232,0.000,241.260,1.000,0.000,0.000,0
2/2/2007,15:13:00,0.232,0.000,241.610,1.000,0.000,0.000,0
2/2/2007,15:14:00,0.236,0.000,242.680,1.000,0.000,0.000,0
2/2/2007,15:15:00,0.234,0.000,242.560,1.000,0.000,0.000,0
2/2/2007,15:16:00,0.236,0.000,243.540,1.000,0.000,0.000,0
2/2/2007,15:17:00,0.278,0.046,242.990,1.400,0.000,0.000,0
2/2/2007,15:18:00,0.312,0.118,243.030,1.400,0.000,0.000,0
2/2/2007,15:19:00,0.312,0.114,242.350,1.400,0.000,0.000,0
2/2/2007,15:20:00,0.312,0.114,242.310,1.400,0.000,0.000,0
2/2/2007,15:21:00,0.312,0.116,242.600,1.400,0.000,0.000,0
2/2/2007,15:22:00,0.310,0.118,242.990,1.400,0.000,0.000,0
2/2/2007,15:23:00,0.308,0.114,242.510,1.400,0.000,0.000,0
2/2/2007,15:24:00,0.308,0.116,242.590,1.400,0.000,0.000,0
2/2/2007,15:25:00,0.394,0.126,242.290,1.800,0.000,0.000,0
2/2/2007,15:26:00,0.436,0.132,243.130,2.000,0.000,0.000,0
2/2/2007,15:27:00,0.438,0.134,243.430,2.000,0.000,0.000,0
2/2/2007,15:28:00,0.424,0.116,242.930,2.000,0.000,0.000,0
2/2/2007,15:29:00,0.450,0.140,243.000,2.000,0.000,0.000,0
2/2/2007,15:30:00,0.378,0.162,242.960,1.600,0.000,0.000,0
2/2/2007,15:31:00,0.374,0.162,243.090,1.600,0.000,0.000,0
2/2/2007,15:32:00,0.372,0.162,242.860,1.600,0.000,0.000,0
2/2/2007,15:33:00,0.372,0.164,243.220,1.600,0.000,0.000,0
2/2/2007,15:34:00,0.372,0.160,242.840,1.600,0.000,0.000,0
2/2/2007,15:35:00,0.374,0.158,242.400,1.600,0.000,0.000,0
2/2/2007,15:36:00,0.372,0.158,242.200,1.600,0.000,0.000,0
2/2/2007,15:37:00,0.372,0.160,242.840,1.600,0.000,0.000,0
2/2/2007,15:38:00,0.372,0.162,243.070,1.600,0.000,0.000,0
2/2/2007,15:39:00,0.370,0.162,242.780,1.600,0.000,0.000,0
2/2/2007,15:40:00,0.362,0.158,242.440,1.600,0.000,0.000,0
2/2/2007,15:41:00,0.360,0.158,242.350,1.600,0.000,0.000,0
2/2/2007,15:42:00,0.360,0.158,242.170,1.600,0.000,0.000,0
2/2/2007,15:43:00,0.358,0.156,241.890,1.600,0.000,0.000,0
2/2/2007,15:44:00,0.338,0.116,242.170,1.600,0.000,0.000,0
2/2/2007,15:45:00,0.272,0.000,242.200,1.200,0.000,0.000,0
2/2/2007,15:46:00,0.272,0.000,242.430,1.200,0.000,0.000,0
2/2/2007,15:47:00,0.272,0.000,242.620,1.200,0.000,0.000,0
2/2/2007,15:48:00,0.274,0.000,242.970,1.200,0.000,0.000,0
2/2/2007,15:49:00,0.274,0.000,243.390,1.200,0.000,0.000,0
2/2/2007,15:50:00,0.272,0.000,242.870,1.200,0.000,0.000,0
2/2/2007,15:51:00,0.272,0.000,242.330,1.200,0.000,0.000,0
2/2/2007,15:52:00,0.272,0.000,242.300,1.200,0.000,0.000,0
2/2/2007,15:53:00,0.272,0.000,242.430,1.200,0.000,0.000,0
2/2/2007,15:54:00,0.272,0.000,242.630,1.200,0.000,0.000,0
2/2/2007,15:55:00,0.272,0.000,242.440,1.200,0.000,0.000,0
2/2/2007,15:56:00,0.270,0.000,241.710,1.200,0.000,0.000,0
2/2/2007,15:57:00,0.268,0.000,240.830,1.200,0.000,0.000,0
2/2/2007,15:58:00,0.268,0.000,241.190,1.200,0.000,0.000,0
2/2/2007,15:59:00,0.268,0.000,241.410,1.200,0.000,0.000,0
2/2/2007,16:00:00,0.266,0.000,241.220,1.200,0.000,0.000,0
2/2/2007,16:01:00,0.344,0.106,241.050,1.600,0.000,0.000,0
2/2/2007,16:02:00,0.338,0.124,241.640,1.400,0.000,0.000,0
2/2/2007,16:03:00,0.340,0.126,242.150,1.400,0.000,0.000,0
2/2/2007,16:04:00,0.340,0.126,241.970,1.400,0.000,0.000,0
2/2/2007,16:05:00,0.340,0.128,242.640,1.400,0.000,0.000,0
2/2/2007,16:06:00,0.340,0.130,242.960,1.400,0.000,0.000,0
2/2/2007,16:07:00,0.338,0.130,243.030,1.400,0.000,0.000,0
2/2/2007,16:08:00,0.338,0.126,242.310,1.400,0.000,0.000,0
2/2/2007,16:09:00,0.340,0.122,241.400,1.400,0.000,0.000,0
2/2/2007,16:10:00,0.546,0.364,241.240,2.800,0.000,0.000,0
2/2/2007,16:11:00,0.530,0.380,241.420,2.600,0.000,1.000,0
2/2/2007,16:12:00,0.472,0.304,241.960,2.200,0.000,1.000,0
2/2/2007,16:13:00,0.454,0.282,242.300,2.200,0.000,2.000,0
2/2/2007,16:14:00,0.448,0.280,241.880,2.200,0.000,1.000,0
2/2/2007,16:15:00,0.448,0.278,241.680,2.200,0.000,1.000,0
2/2/2007,16:16:00,0.446,0.276,241.560,2.200,0.000,2.000,0
2/2/2007,16:17:00,0.446,0.282,242.390,2.200,0.000,1.000,0
2/2/2007,16:18:00,0.444,0.278,241.880,2.200,0.000,2.000,0
2/2/2007,16:19:00,0.442,0.280,241.920,2.200,0.000,1.000,0
2/2/2007,16:20:00,0.440,0.276,241.540,2.200,0.000,1.000,0
2/2/2007,16:21:00,0.440,0.278,241.840,2.200,0.000,2.000,0
2/2/2007,16:22:00,0.438,0.278,241.710,2.200,0.000,1.000,0
2/2/2007,16:23:00,0.440,0.278,241.570,2.200,0.000,2.000,0
2/2/2007,16:24:00,0.444,0.278,241.780,2.200,0.000,1.000,0
2/2/2007,16:25:00,0.388,0.202,242.200,1.800,0.000,1.000,0
2/2/2007,16:26:00,0.344,0.144,241.860,1.600,0.000,1.000,0
2/2/2007,16:27:00,0.340,0.144,242.170,1.600,0.000,2.000,0
2/2/2007,16:28:00,0.338,0.142,241.740,1.600,0.000,1.000,0
2/2/2007,16:29:00,0.340,0.146,242.370,1.600,0.000,1.000,0
2/2/2007,16:30:00,0.340,0.146,242.620,1.600,0.000,2.000,0
2/2/2007,16:31:00,0.338,0.144,242.180,1.600,0.000,1.000,0
2/2/2007,16:32:00,0.338,0.144,242.210,1.600,0.000,1.000,0
2/2/2007,16:33:00,0.338,0.146,242.440,1.600,0.000,1.000,0
2/2/2007,16:34:00,0.336,0.144,241.880,1.600,0.000,2.000,0
2/2/2007,16:35:00,0.336,0.142,241.630,1.400,0.000,1.000,0
2/2/2007,16:36:00,0.336,0.144,241.710,1.400,0.000,1.000,0
2/2/2007,16:37:00,0.336,0.144,241.800,1.400,0.000,1.000,0
2/2/2007,16:38:00,0.336,0.146,242.540,1.600,0.000,1.000,0
2/2/2007,16:39:00,0.336,0.146,242.610,1.600,0.000,2.000,0
2/2/2007,16:40:00,0.320,0.118,241.920,1.400,0.000,1.000,0
2/2/2007,16:41:00,0.262,0.000,241.570,1.200,0.000,0.000,0
2/2/2007,16:42:00,0.262,0.000,240.940,1.200,0.000,0.000,0
2/2/2007,16:43:00,0.262,0.000,241.530,1.200,0.000,0.000,0
2/2/2007,16:44:00,0.262,0.000,241.000,1.200,0.000,0.000,0
2/2/2007,16:45:00,0.340,0.106,241.950,1.600,0.000,0.000,0
2/2/2007,16:46:00,0.338,0.126,241.690,1.400,0.000,0.000,0
2/2/2007,16:47:00,0.342,0.128,242.180,1.400,0.000,0.000,0
2/2/2007,16:48:00,0.340,0.124,241.600,1.400,0.000,0.000,0
2/2/2007,16:49:00,0.340,0.126,241.830,1.400,0.000,0.000,0
2/2/2007,16:50:00,0.412,0.202,242.000,2.000,0.000,0.000,0
2/2/2007,16:51:00,0.448,0.264,242.180,2.200,0.000,0.000,0
2/2/2007,16:52:00,0.442,0.262,241.950,2.000,0.000,0.000,0
2/2/2007,16:53:00,0.438,0.258,241.300,2.000,0.000,0.000,0
2/2/2007,16:54:00,0.436,0.256,241.180,2.000,0.000,0.000,0
2/2/2007,16:55:00,0.434,0.258,241.490,2.000,0.000,0.000,0
2/2/2007,16:56:00,0.390,0.194,241.390,1.800,0.000,0.000,0
2/2/2007,16:57:00,0.364,0.154,241.720,1.600,0.000,0.000,0
2/2/2007,16:58:00,0.360,0.154,241.470,1.600,0.000,0.000,0
2/2/2007,16:59:00,0.362,0.156,242.160,1.600,0.000,0.000,0
2/2/2007,17:00:00,0.362,0.158,242.500,1.600,0.000,0.000,0
2/2/2007,17:01:00,0.362,0.158,242.660,1.600,0.000,0.000,0
2/2/2007,17:02:00,0.360,0.156,242.210,1.600,0.000,0.000,0
2/2/2007,17:03:00,0.358,0.156,241.980,1.600,0.000,0.000,0
2/2/2007,17:04:00,0.358,0.154,241.890,1.600,0.000,0.000,0
2/2/2007,17:05:00,0.356,0.152,241.150,1.600,0.000,0.000,0
2/2/2007,17:06:00,0.270,0.000,241.330,1.200,0.000,0.000,0
2/2/2007,17:07:00,0.264,0.000,241.470,1.200,0.000,0.000,0
2/2/2007,17:08:00,0.262,0.000,241.350,1.200,0.000,0.000,0
2/2/2007,17:09:00,0.264,0.000,241.480,1.200,0.000,0.000,0
2/2/2007,17:10:00,0.262,0.000,241.410,1.200,0.000,0.000,0
2/2/2007,17:11:00,0.262,0.000,241.240,1.200,0.000,0.000,0
2/2/2007,17:12:00,0.262,0.000,241.190,1.200,0.000,0.000,0
2/2/2007,17:13:00,0.264,0.000,241.220,1.200,0.000,0.000,0
2/2/2007,17:14:00,0.262,0.000,241.240,1.200,0.000,0.000,0
2/2/2007,17:15:00,0.370,0.000,241.500,1.600,0.000,0.000,0
2/2/2007,17:16:00,0.264,0.000,241.230,1.200,0.000,0.000,0
2/2/2007,17:17:00,0.264,0.000,240.910,1.200,0.000,0.000,0
2/2/2007,17:18:00,0.266,0.000,241.560,1.200,0.000,0.000,0
2/2/2007,17:19:00,0.266,0.000,241.640,1.200,0.000,0.000,0
2/2/2007,17:20:00,0.264,0.000,241.320,1.200,0.000,0.000,0
2/2/2007,17:21:00,0.526,0.000,240.710,2.200,0.000,0.000,0
2/2/2007,17:22:00,0.552,0.000,240.370,2.200,0.000,0.000,0
2/2/2007,17:23:00,0.554,0.000,240.620,2.200,0.000,0.000,0
2/2/2007,17:24:00,0.576,0.000,240.430,2.400,0.000,0.000,0
2/2/2007,17:25:00,0.656,0.000,240.770,2.600,0.000,0.000,0
2/2/2007,17:26:00,0.554,0.000,240.590,2.200,0.000,0.000,0
2/2/2007,17:27:00,0.552,0.000,240.470,2.200,0.000,0.000,0
2/2/2007,17:28:00,0.552,0.000,240.650,2.200,0.000,0.000,0
2/2/2007,17:29:00,0.634,0.102,240.070,2.800,0.000,0.000,0
2/2/2007,17:30:00,0.622,0.110,239.690,2.600,0.000,0.000,0
2/2/2007,17:31:00,0.708,0.200,240.520,3.000,0.000,0.000,0
2/2/2007,17:32:00,0.736,0.248,240.670,3.200,0.000,0.000,0
2/2/2007,17:33:00,0.732,0.248,240.490,3.200,0.000,0.000,0
2/2/2007,17:34:00,0.724,0.242,239.640,3.200,0.000,0.000,0
2/2/2007,17:35:00,0.718,0.238,238.840,3.200,0.000,0.000,0
2/2/2007,17:36:00,0.716,0.240,239.020,3.200,0.000,0.000,0
2/2/2007,17:37:00,0.714,0.240,239.180,3.000,0.000,0.000,0
2/2/2007,17:38:00,0.716,0.242,239.310,3.200,0.000,0.000,0
2/2/2007,17:39:00,0.718,0.242,239.240,3.200,0.000,0.000,0
2/2/2007,17:40:00,0.648,0.142,238.880,2.800,0.000,0.000,0
2/2/2007,17:41:00,0.646,0.138,239.000,2.800,0.000,0.000,0
2/2/2007,17:42:00,0.646,0.140,239.200,2.800,0.000,0.000,0
2/2/2007,17:43:00,0.646,0.142,239.650,2.800,0.000,0.000,0
2/2/2007,17:44:00,0.644,0.140,239.310,2.800,0.000,0.000,0
2/2/2007,17:45:00,0.644,0.140,239.180,2.800,0.000,0.000,0
2/2/2007,17:46:00,0.620,0.108,238.720,2.600,0.000,0.000,0
2/2/2007,17:47:00,0.552,0.000,239.090,2.200,0.000,0.000,0
2/2/2007,17:48:00,0.550,0.000,238.730,2.200,0.000,0.000,0
2/2/2007,17:49:00,0.552,0.000,239.550,2.200,0.000,0.000,0
2/2/2007,17:50:00,0.552,0.000,239.270,2.200,0.000,0.000,0
2/2/2007,17:51:00,0.552,0.000,239.570,2.200,0.000,0.000,0
2/2/2007,17:52:00,0.552,0.000,239.440,2.200,0.000,0.000,0
2/2/2007,17:53:00,0.552,0.000,239.750,2.200,0.000,0.000,0
2/2/2007,17:54:00,0.556,0.000,239.230,2.200,0.000,0.000,0
2/2/2007,17:55:00,0.766,0.000,239.010,3.200,0.000,0.000,0
2/2/2007,17:56:00,0.720,0.000,238.930,3.000,0.000,0.000,0
2/2/2007,17:57:00,0.666,0.000,238.780,2.800,0.000,0.000,0
2/2/2007,17:58:00,0.716,0.000,239.370,3.000,0.000,0.000,0
2/2/2007,17:59:00,0.732,0.000,242.490,3.000,0.000,0.000,0
2/2/2007,18:00:00,0.698,0.000,242.340,2.800,0.000,0.000,0
2/2/2007,18:01:00,1.002,0.000,242.340,4.600,0.000,0.000,3
2/2/2007,18:02:00,1.792,0.000,241.600,7.400,0.000,0.000,19
2/2/2007,18:03:00,1.768,0.000,241.140,7.200,0.000,0.000,18
2/2/2007,18:04:00,1.738,0.000,240.260,7.200,0.000,0.000,18
2/2/2007,18:05:00,1.728,0.000,239.990,7.200,0.000,0.000,18
2/2/2007,18:06:00,1.720,0.000,239.670,7.200,0.000,0.000,18
2/2/2007,18:07:00,1.720,0.000,239.820,7.000,0.000,0.000,18
2/2/2007,18:08:00,1.862,0.000,240.000,7.800,0.000,0.000,17
2/2/2007,18:09:00,2.326,0.000,239.780,9.600,0.000,0.000,18
2/2/2007,18:10:00,2.376,0.000,239.440,10.000,0.000,0.000,18
2/2/2007,18:11:00,2.458,0.000,238.810,10.400,0.000,0.000,17
2/2/2007,18:12:00,2.738,0.094,239.050,11.400,0.000,0.000,18
2/2/2007,18:13:00,3.148,0.160,238.680,13.200,0.000,0.000,17
2/2/2007,18:14:00,3.282,0.198,238.930,13.800,0.000,0.000,18
2/2/2007,18:15:00,2.884,0.200,238.750,12.000,0.000,0.000,17
2/2/2007,18:16:00,2.664,0.208,239.600,11.200,0.000,0.000,18
2/2/2007,18:17:00,2.594,0.208,239.460,10.800,0.000,0.000,17
2/2/2007,18:18:00,2.466,0.224,239.630,10.400,0.000,0.000,18
2/2/2007,18:19:00,2.438,0.224,239.040,10.200,0.000,0.000,18
2/2/2007,18:20:00,2.600,0.226,238.640,11.000,0.000,0.000,17
2/2/2007,18:21:00,2.078,0.228,239.450,8.800,0.000,0.000,18
2/2/2007,18:22:00,2.072,0.226,239.240,8.800,0.000,0.000,17
2/2/2007,18:23:00,2.074,0.228,239.460,8.800,0.000,0.000,18
2/2/2007,18:24:00,2.064,0.214,239.140,8.600,0.000,0.000,17
2/2/2007,18:25:00,2.006,0.126,239.480,8.400,0.000,0.000,18
2/2/2007,18:26:00,2.004,0.124,239.020,8.400,0.000,0.000,17
2/2/2007,18:27:00,1.970,0.080,238.680,8.200,0.000,0.000,18
2/2/2007,18:28:00,1.898,0.000,238.580,8.000,0.000,0.000,17
2/2/2007,18:29:00,1.912,0.000,239.350,8.000,0.000,0.000,18
2/2/2007,18:30:00,1.912,0.000,239.570,8.000,0.000,0.000,17
2/2/2007,18:31:00,1.920,0.000,240.060,8.000,0.000,0.000,18
2/2/2007,18:32:00,1.906,0.000,239.260,8.000,0.000,0.000,18
2/2/2007,18:33:00,1.896,0.000,238.670,8.000,0.000,0.000,17
2/2/2007,18:34:00,1.666,0.000,239.170,7.000,0.000,0.000,18
2/2/2007,18:35:00,1.638,0.000,238.780,6.800,0.000,0.000,17
2/2/2007,18:36:00,1.642,0.000,238.900,6.800,0.000,0.000,18
2/2/2007,18:37:00,1.722,0.188,238.710,7.200,0.000,0.000,17
2/2/2007,18:38:00,1.892,0.000,238.630,7.800,0.000,0.000,17
2/2/2007,18:39:00,1.966,0.000,238.640,8.200,0.000,0.000,18
2/2/2007,18:40:00,2.306,0.104,238.340,9.800,0.000,0.000,17
2/2/2007,18:41:00,2.140,0.000,238.980,8.800,0.000,0.000,18
2/2/2007,18:42:00,2.572,0.112,238.280,10.800,0.000,0.000,17
2/2/2007,18:43:00,2.442,0.000,238.750,10.200,0.000,0.000,18
2/2/2007,18:44:00,2.558,0.000,238.010,10.600,0.000,0.000,17
2/2/2007,18:45:00,2.892,0.094,237.610,12.200,0.000,0.000,17
2/2/2007,18:46:00,2.928,0.094,237.510,12.200,0.000,1.000,18
2/2/2007,18:47:00,2.936,0.096,237.960,12.200,0.000,2.000,17
2/2/2007,18:48:00,2.942,0.096,238.280,12.200,0.000,1.000,17
2/2/2007,18:49:00,2.928,0.094,237.500,12.200,0.000,1.000,18
2/2/2007,18:50:00,2.902,0.090,236.430,12.200,0.000,2.000,17
2/2/2007,18:51:00,2.900,0.090,236.330,12.200,0.000,1.000,17
2/2/2007,18:52:00,2.958,0.136,236.840,12.400,0.000,1.000,17
2/2/2007,18:53:00,2.976,0.222,237.170,12.600,0.000,2.000,17
2/2/2007,18:54:00,2.762,0.224,237.180,11.600,0.000,1.000,18
2/2/2007,18:55:00,3.112,0.230,236.960,13.000,0.000,2.000,17
2/2/2007,18:56:00,2.910,0.216,236.120,12.400,0.000,1.000,17
2/2/2007,18:57:00,2.566,0.222,236.820,10.800,0.000,1.000,17
2/2/2007,18:58:00,2.738,0.270,236.910,11.600,0.000,2.000,17
2/2/2007,18:59:00,2.638,0.324,236.900,11.200,0.000,1.000,18
2/2/2007,19:00:00,2.646,0.328,237.430,11.200,0.000,1.000,17
2/2/2007,19:01:00,2.664,0.322,236.670,11.200,0.000,1.000,17
2/2/2007,19:02:00,2.600,0.310,234.920,11.000,0.000,2.000,17
2/2/2007,19:03:00,2.590,0.310,234.660,11.000,0.000,1.000,17
2/2/2007,19:04:00,2.588,0.310,234.730,11.000,0.000,1.000,17
2/2/2007,19:05:00,2.598,0.314,235.420,11.000,0.000,1.000,17
2/2/2007,19:06:00,2.584,0.310,234.670,11.000,0.000,2.000,17
2/2/2007,19:07:00,2.794,0.310,235.170,11.800,0.000,1.000,17
2/2/2007,19:08:00,2.836,0.216,235.340,12.000,0.000,1.000,17
2/2/2007,19:09:00,2.508,0.188,235.690,10.600,0.000,1.000,17
2/2/2007,19:10:00,2.486,0.150,236.180,10.400,0.000,1.000,17
2/2/2007,19:11:00,2.422,0.092,236.220,10.200,0.000,2.000,17
2/2/2007,19:12:00,2.130,0.092,236.390,9.000,0.000,1.000,17
2/2/2007,19:13:00,1.764,0.088,236.730,7.400,0.000,1.000,17
2/2/2007,19:14:00,1.652,0.094,237.630,6.800,0.000,1.000,17
2/2/2007,19:15:00,1.556,0.000,237.700,6.400,0.000,1.000,18
